"Store,Dept,Date,Predicted_Weekly_Sales"
"25,79,2013-03-08,14066.862"
"25,79,2013-03-15,14199.117"
"25,79,2013-03-22,13541.198"
"25,79,2013-03-29,13734.674"
"25,79,2013-04-05,13953.352"
"25,79,2013-04-12,13598.753"
"25,79,2013-04-19,13598.753"
"25,79,2013-04-26,13615.785"
"25,79,2013-05-03,14742.277"
"25,79,2013-05-10,14673.595"
"25,79,2013-05-17,14742.277"
"25,79,2013-05-24,14759.31"
"25,79,2013-05-31,14759.31"
"25,79,2013-06-07,14809.171"
"25,79,2013-06-14,14814.528"
"25,79,2013-06-21,14777.835"
"25,79,2013-06-28,14653.388"
"25,79,2013-07-05,14777.835"
"25,79,2013-07-12,14711.479"
"25,79,2013-07-19,14611.129"
"25,79,2013-07-26,14647.175"
"25,80,2012-11-02,5816.092"
"25,80,2012-11-09,5858.613"
"25,80,2012-11-16,6111.5522"
"25,80,2012-11-23,7581.089"
"25,80,2012-11-30,6855.2656"
"25,80,2012-12-07,6815.943"
"25,80,2012-12-14,6719.4805"
"25,80,2012-12-21,8381.652"
"25,80,2012-12-28,3417.5984"
"25,80,2013-01-04,5533.603"
"25,80,2013-01-11,5210.742"
"25,80,2013-01-18,5145.9326"
"25,80,2013-01-25,5583.361"
"25,80,2013-02-01,6107.0947"
"25,80,2013-02-08,5726.928"
"25,80,2013-02-15,5854.2285"
"25,80,2013-02-22,6360.238"
"25,80,2013-03-01,6062.909"
"25,80,2013-03-08,6183.358"
"25,80,2013-03-15,6183.358"
"25,80,2013-03-22,6015.596"
"25,80,2013-03-29,5480.012"
"25,80,2013-04-05,5830.9463"
"25,80,2013-04-12,6073.1494"
"25,80,2013-04-19,6073.1494"
"25,80,2013-04-26,6090.182"
"25,80,2013-05-03,7444.954"
"25,80,2013-05-10,7018.3696"
"25,80,2013-05-17,7444.954"
"25,80,2013-05-24,7461.987"
"25,80,2013-05-31,7461.987"
"25,80,2013-06-07,7750.751"
"25,80,2013-06-14,7159.3047"
"25,80,2013-06-21,7719.4155"
"25,80,2013-06-28,7594.968"
"25,80,2013-07-05,7719.4155"
"25,80,2013-07-12,7556.747"
"25,80,2013-07-19,7456.3984"
"25,80,2013-07-26,7492.4434"
"25,81,2012-11-02,9225.778"
"25,81,2012-11-09,9268.3"
"25,81,2012-11-16,8993.723"
"25,81,2012-11-23,10463.261"
"25,81,2012-11-30,9737.436"
"25,81,2012-12-07,10429.453"
"25,81,2012-12-14,10332.989"
"25,81,2012-12-21,11995.161"
"25,81,2012-12-28,7558.626"
"25,81,2013-01-04,8940.724"
"25,81,2013-01-11,8617.862"
"25,81,2013-01-18,8553.053"
"25,81,2013-01-25,8465.53"
"25,81,2013-02-01,9516.782"
"25,81,2013-02-08,9136.617"
"25,81,2013-02-15,9263.916"
"25,81,2013-02-22,9242.409"
"25,81,2013-03-01,8945.079"
"25,81,2013-03-08,9593.045"
"25,81,2013-03-15,9593.045"
"25,81,2013-03-22,8897.766"
"25,81,2013-03-29,8889.699"
"25,81,2013-04-05,9240.632"
"25,81,2013-04-12,8955.32"
"25,81,2013-04-19,8955.32"
"25,81,2013-04-26,8972.353"
"25,81,2013-05-03,9968.935"
"25,81,2013-05-10,10069.867"
"25,81,2013-05-17,9968.935"
"25,81,2013-05-24,9985.967"
"25,81,2013-05-31,9985.967"
"25,81,2013-06-07,10274.73"
"25,81,2013-06-14,10210.801"
"25,81,2013-06-21,10243.395"
"25,81,2013-06-28,10118.947"
"25,81,2013-07-05,10243.395"
"25,81,2013-07-12,10080.728"
"25,81,2013-07-19,9980.378"
"25,81,2013-07-26,10016.424"
"25,82,2012-11-02,8703.848"
"25,82,2012-11-09,8746.369"
"25,82,2012-11-16,8471.792"
"25,82,2012-11-23,9941.33"
"25,82,2012-11-30,9131.201"
"25,82,2012-12-07,12664.629"
"25,82,2012-12-14,13314.342"
"25,82,2012-12-21,26986.168"
"25,82,2012-12-28,14746.851"
"25,82,2013-01-04,8334.489"
"25,82,2013-01-11,8011.629"
"25,82,2013-01-18,7946.8193"
"25,82,2013-01-25,7943.601"
"25,82,2013-02-01,8994.852"
"25,82,2013-02-08,8614.687"
"25,82,2013-02-15,9030.595"
"25,82,2013-02-22,8720.479"
"25,82,2013-03-01,8423.148"
"25,82,2013-03-08,9071.114"
"25,82,2013-03-15,9071.114"
"25,82,2013-03-22,8380.273"
"25,82,2013-03-29,8456.511"
"25,82,2013-04-05,8718.701"
"25,82,2013-04-12,8433.39"
"25,82,2013-04-19,8349.086"
"25,82,2013-04-26,8454.86"
"25,82,2013-05-03,9805.192"
"25,82,2013-05-10,10194.734"
"25,82,2013-05-17,9805.192"
"25,82,2013-05-24,9910.967"
"25,82,2013-05-31,9826.663"
"25,82,2013-06-07,10110.988"
"25,82,2013-06-14,10047.059"
"25,82,2013-06-21,10079.652"
"25,82,2013-06-28,9955.205"
"25,82,2013-07-05,10079.652"
"25,82,2013-07-12,9916.985"
"25,82,2013-07-19,9816.636"
"25,82,2013-07-26,9768.378"
"25,83,2012-11-02,1359.3062"
"25,83,2012-11-09,1771.2803"
"25,83,2012-11-16,1496.7028"
"25,83,2012-11-23,2966.238"
"25,83,2012-11-30,2224.267"
"25,83,2012-12-07,1941.1481"
"25,83,2012-12-14,2774.72"
"25,83,2012-12-21,4828.2915"
"25,83,2012-12-28,1002.07336"
"25,83,2013-01-04,1427.5533"
"25,83,2013-01-11,1104.6924"
"25,83,2013-01-18,1039.8828"
"25,83,2013-01-25,968.51"
"25,83,2013-02-01,1650.3085"
"25,83,2013-02-08,1270.1423"
"25,83,2013-02-15,1175.9515"
"25,83,2013-02-22,1745.3876"
"25,83,2013-03-01,1448.0586"
"25,83,2013-03-08,1726.5713"
"25,83,2013-03-15,1726.5713"
"25,83,2013-03-22,1473.3387"
"25,83,2013-03-29,1481.421"
"25,83,2013-04-05,1374.1594"
"25,83,2013-04-12,1458.3"
"25,83,2013-04-19,1442.1509"
"25,83,2013-04-26,1547.9258"
"25,83,2013-05-03,2830.1035"
"25,83,2013-05-10,2923.1853"
"25,83,2013-05-17,2830.1035"
"25,83,2013-05-24,2935.8784"
"25,83,2013-05-31,2919.7292"
"25,83,2013-06-07,3135.8997"
"25,83,2013-06-14,3071.9695"
"25,83,2013-06-21,3104.5642"
"25,83,2013-06-28,2980.117"
"25,83,2013-07-05,3104.5642"
"25,83,2013-07-12,2941.8962"
"25,83,2013-07-19,2841.5474"
"25,83,2013-07-26,2861.4436"
"25,85,2012-11-02,1918.5369"
"25,85,2012-11-09,2330.5112"
"25,85,2012-11-16,2055.934"
"25,85,2012-11-23,3525.4683"
"25,85,2012-11-30,2783.4978"
"25,85,2012-12-07,2752.523"
"25,85,2012-12-14,3975.8657"
"25,85,2012-12-21,6029.437"
"25,85,2012-12-28,1660.6642"
"25,85,2013-01-04,1874.8492"
"25,85,2013-01-11,1551.9888"
"25,85,2013-01-18,1487.179"
"25,85,2013-01-25,1415.8062"
"25,85,2013-02-01,2097.6047"
"25,85,2013-02-08,1717.4387"
"25,85,2013-02-15,1623.2478"
"25,85,2013-02-22,2192.6838"
"25,85,2013-03-01,1895.3549"
"25,85,2013-03-08,2173.8677"
"25,85,2013-03-15,2173.8677"
"25,85,2013-03-22,1920.6349"
"25,85,2013-03-29,1928.7172"
"25,85,2013-04-05,1821.4558"
"25,85,2013-04-12,1905.5967"
"25,85,2013-04-19,1889.4474"
"25,85,2013-04-26,1995.2224"
"25,85,2013-05-03,3277.4"
"25,85,2013-05-10,3532.2751"
"25,85,2013-05-17,3481.2427"
"25,85,2013-05-24,3587.0176"
"25,85,2013-05-31,3570.8684"
"25,85,2013-06-07,3787.0386"
"25,85,2013-06-14,3723.1084"
"25,85,2013-06-21,3755.7031"
"25,85,2013-06-28,3631.256"
"25,85,2013-07-05,3755.7031"
"25,85,2013-07-12,3593.0352"
"25,85,2013-07-19,3492.6865"
"25,85,2013-07-26,3512.5828"
"25,87,2012-11-02,9582.734"
"25,87,2012-11-09,9847.983"
"25,87,2012-11-16,9261.739"
"25,87,2012-11-23,10731.277"
"25,87,2012-11-30,9790.882"
"25,87,2012-12-07,10157.8125"
"25,87,2012-12-14,9870.435"
"25,87,2012-12-21,14895.063"
"25,87,2012-12-28,8525.166"
"25,87,2013-01-04,9347.438"
"25,87,2013-01-11,8678.661"
"25,87,2013-01-18,8613.852"
"25,87,2013-01-25,8439.0205"
"25,87,2013-02-01,10185.405"
"25,87,2013-02-08,9805.24"
"25,87,2013-02-15,9865.619"
"25,87,2013-02-22,9201.58"
"25,87,2013-03-01,8904.25"
"25,87,2013-03-08,9950.001"
"25,87,2013-03-15,9641.155"
"25,87,2013-03-22,9039.954"
"25,87,2013-03-29,9246.458"
"25,87,2013-04-05,9597.588"
"25,87,2013-04-12,9223.337"
"25,87,2013-04-19,9008.767"
"25,87,2013-04-26,9114.541"
"25,87,2013-05-03,10595.14"
"25,87,2013-05-10,11055.845"
"25,87,2013-05-17,10286.294"
"25,87,2013-05-24,10700.914"
"25,87,2013-05-31,10486.344"
"25,87,2013-06-07,11316.455"
"25,87,2013-06-14,11252.525"
"25,87,2013-06-21,11181.267"
"25,87,2013-06-28,10436.307"
"25,87,2013-07-05,11181.267"
"25,87,2013-07-12,10706.933"
"25,87,2013-07-19,10606.583"
"25,87,2013-07-26,10119.213"
"25,90,2012-11-02,14340.41"
"25,90,2012-11-09,14605.659"
"25,90,2012-11-16,14019.415"
"25,90,2012-11-23,15413.594"
"25,90,2012-11-30,14229.539"
"25,90,2012-12-07,15285.449"
"25,90,2012-12-14,14358.071"
"25,90,2012-12-21,17555.693"
"25,90,2012-12-28,12632.106"
"25,90,2013-01-04,13896.049"
"25,90,2013-01-11,13673.092"
"25,90,2013-01-18,13435.81"
"25,90,2013-01-25,12632.009"
"25,90,2013-02-01,14943.081"
"25,90,2013-02-08,15171.028"
"25,90,2013-02-15,14989.124"
"25,90,2013-02-22,13535.62"
"25,90,2013-03-01,13047.61"
"25,90,2013-03-08,14707.677"
"25,90,2013-03-15,13975.195"
"25,90,2013-03-22,13821.5205"
"25,90,2013-03-29,14004.134"
"25,90,2013-04-05,14355.264"
"25,90,2013-04-12,13790.333"
"25,90,2013-04-19,13790.333"
"25,90,2013-04-26,13896.107"
"25,90,2013-05-03,14551.398"
"25,90,2013-05-10,15202.783"
"25,90,2013-05-17,13503.496"
"25,90,2013-05-24,14657.173"
"25,90,2013-05-31,14657.173"
"25,90,2013-06-07,15272.714"
"25,90,2013-06-14,15399.464"
"25,90,2013-06-21,15137.525"
"25,90,2013-06-28,13653.509"
"25,90,2013-07-05,15137.525"
"25,90,2013-07-12,14663.191"
"25,90,2013-07-19,14562.842"
"25,90,2013-07-26,13550.985"
"25,91,2012-11-02,11004.638"
"25,91,2012-11-09,10900.486"
"25,91,2012-11-16,10683.643"
"25,91,2012-11-23,12077.821"
"25,91,2012-11-30,10893.767"
"25,91,2012-12-07,10962.21"
"25,91,2012-12-14,11508.169"
"25,91,2012-12-21,14705.793"
"25,91,2012-12-28,8964.576"
"25,91,2013-01-04,10311.248"
"25,91,2013-01-11,10088.291"
"25,91,2013-01-18,9851.009"
"25,91,2013-01-25,9108.37"
"25,91,2013-02-01,10988.88"
"25,91,2013-02-08,11216.827"
"25,91,2013-02-15,11156.163"
"25,91,2013-02-22,9950.819"
"25,91,2013-03-01,9462.81"
"25,91,2013-03-08,11122.876"
"25,91,2013-03-15,10639.423"
"25,91,2013-03-22,10485.748"
"25,91,2013-03-29,10668.361"
"25,91,2013-04-05,11019.491"
"25,91,2013-04-12,10454.561"
"25,91,2013-04-19,10454.561"
"25,91,2013-04-26,10560.335"
"25,91,2013-05-03,11891.558"
"25,91,2013-05-10,12279.532"
"25,91,2013-05-17,11159.075"
"25,91,2013-05-24,11997.331"
"25,91,2013-05-31,11997.331"
"25,91,2013-06-07,12243.473"
"25,91,2013-06-14,12370.223"
"25,91,2013-06-21,12108.283"
"25,91,2013-06-28,11159.482"
"25,91,2013-07-05,11958.678"
"25,91,2013-07-12,11853.743"
"25,91,2013-07-19,11753.394"
"25,91,2013-07-26,11206.565"
"25,92,2012-11-02,40074.684"
"25,92,2012-11-09,40892.99"
"25,92,2012-11-16,38719.406"
"25,92,2012-11-23,43714.793"
"25,92,2012-11-30,38929.53"
"25,92,2012-12-07,42833.477"
"25,92,2012-12-14,39023.855"
"25,92,2012-12-21,41823.19"
"25,92,2012-12-28,34515.965"
"25,92,2013-01-04,34879.89"
"25,92,2013-01-11,34682.75"
"25,92,2013-01-18,33555.09"
"25,92,2013-01-25,33074.28"
"25,92,2013-02-01,37646.777"
"25,92,2013-02-08,39517.375"
"25,92,2013-02-15,36926.27"
"25,92,2013-02-22,33941.27"
"25,92,2013-03-01,33476.914"
"25,92,2013-03-08,36751.98"
"25,92,2013-03-15,36029.48"
"25,92,2013-03-22,34441.336"
"25,92,2013-03-29,34890.074"
"25,92,2013-04-05,37027.344"
"25,92,2013-04-12,35125.664"
"25,92,2013-04-19,35125.664"
"25,92,2013-04-26,35231.438"
"25,92,2013-05-03,35440.797"
"25,92,2013-05-10,36630.3"
"25,92,2013-05-17,32623.568"
"25,92,2013-05-24,35546.57"
"25,92,2013-05-31,35546.57"
"25,92,2013-06-07,35722.742"
"25,92,2013-06-14,36115.617"
"25,92,2013-06-21,35587.555"
"25,92,2013-06-28,33035.395"
"25,92,2013-07-05,35587.555"
"25,92,2013-07-12,34863.418"
"25,92,2013-07-19,34763.066"
"25,92,2013-07-26,32932.87"
"25,93,2012-11-02,1663.2275"
"25,93,2012-11-09,2215.1118"
"25,93,2012-11-16,1379.037"
"25,93,2012-11-23,2290.8296"
"25,93,2012-11-30,1589.1615"
"25,93,2012-12-07,2027.168"
"25,93,2012-12-14,2071.9849"
"25,93,2012-12-21,4871.321"
"25,93,2012-12-28,-603.77014"
"25,93,2013-01-04,1088.1046"
"25,93,2013-01-11,729.6344"
"25,93,2013-01-18,492.35175"
"25,93,2013-01-25,233.28639"
"25,93,2013-02-01,1851.3142"
"25,93,2013-02-08,1277.7881"
"25,93,2013-02-15,1460.0485"
"25,93,2013-02-22,1527.5963"
"25,93,2013-03-01,1053.9337"
"25,93,2013-03-08,1858.9247"
"25,93,2013-03-15,1930.3671"
"25,93,2013-03-22,1023.9206"
"25,93,2013-03-29,1139.224"
"25,93,2013-04-05,1187.4246"
"25,93,2013-04-12,1219.5814"
"25,93,2013-04-19,1219.5814"
"25,93,2013-04-26,1325.3563"
"25,93,2013-05-03,2939.3145"
"25,93,2013-05-10,3424.441"
"25,93,2013-05-17,3010.7568"
"25,93,2013-05-24,3045.0894"
"25,93,2013-05-31,3045.0894"
"25,93,2013-06-07,3325.2468"
"25,93,2013-06-14,3384.687"
"25,93,2013-06-21,3190.0588"
"25,93,2013-06-28,3160.7703"
"25,93,2013-07-05,3190.0588"
"25,93,2013-07-12,3051.1072"
"25,93,2013-07-19,2950.7583"
"25,93,2013-07-26,3058.246"
"25,94,2012-11-02,3068.5393"
"25,94,2012-11-09,3620.4233"
"25,94,2012-11-16,2784.3494"
"25,94,2012-11-23,3696.1414"
"25,94,2012-11-30,2994.4739"
"25,94,2012-12-07,2992.6047"
"25,94,2012-12-14,2975.9019"
"25,94,2012-12-21,6525.4136"
"25,94,2012-12-28,1050.3212"
"25,94,2013-01-04,3790.8098"
"25,94,2013-01-11,3432.3396"
"25,94,2013-01-18,3195.0571"
"25,94,2013-01-25,2935.9917"
"25,94,2013-02-01,4646.383"
"25,94,2013-02-08,4072.8562"
"25,94,2013-02-15,3838.3503"
"25,94,2013-02-22,4322.665"
"25,94,2013-03-01,4040.7505"
"25,94,2013-03-08,4653.993"
"25,94,2013-03-15,4725.436"
"25,94,2013-03-22,4010.7373"
"25,94,2013-03-29,4126.0405"
"25,94,2013-04-05,4174.241"
"25,94,2013-04-12,4169.262"
"25,94,2013-04-19,4169.262"
"25,94,2013-04-26,4275.037"
"25,94,2013-05-03,8772.195"
"25,94,2013-05-10,8648.809"
"25,94,2013-05-17,8843.638"
"25,94,2013-05-24,8877.971"
"25,94,2013-05-31,8877.971"
"25,94,2013-06-07,8745.539"
"25,94,2013-06-14,8804.9795"
"25,94,2013-06-21,8610.351"
"25,94,2013-06-28,8581.062"
"25,94,2013-07-05,8610.351"
"25,94,2013-07-12,8692.24"
"25,94,2013-07-19,8591.892"
"25,94,2013-07-26,8699.379"
"25,95,2012-11-02,40109.152"
"25,95,2012-11-09,40515.3"
"25,95,2012-11-16,39210.656"
"25,95,2012-11-23,40122.45"
"25,95,2012-11-30,39420.78"
"25,95,2012-12-07,40469.285"
"25,95,2012-12-14,39880.508"
"25,95,2012-12-21,43556.145"
"25,95,2012-12-28,36884.71"
"25,95,2013-01-04,39660.87"
"25,95,2013-01-11,39458.617"
"25,95,2013-01-18,39221.336"
"25,95,2013-01-25,39193.062"
"25,95,2013-02-01,42126.227"
"25,95,2013-02-08,41552.703"
"25,95,2013-02-15,41233.914"
"25,95,2013-02-22,40648.188"
"25,95,2013-03-01,40366.277"
"25,95,2013-03-08,41665.266"
"25,95,2013-03-15,41665.266"
"25,95,2013-03-22,40407.707"
"25,95,2013-03-29,40523.008"
"25,95,2013-04-05,41185.516"
"25,95,2013-04-12,42356.508"
"25,95,2013-04-19,42356.508"
"25,95,2013-04-26,40672.008"
"25,95,2013-05-03,45932.023"
"25,95,2013-05-10,45919.676"
"25,95,2013-05-17,44530.203"
"25,95,2013-05-24,46973.242"
"25,95,2013-05-31,46601.91"
"25,95,2013-06-07,48272.69"
"25,95,2013-06-14,48332.13"
"25,95,2013-06-21,48508.836"
"25,95,2013-06-28,49722.24"
"25,95,2013-07-05,50291.543"
"25,95,2013-07-12,48044.652"
"25,95,2013-07-19,47944.3"
"25,95,2013-07-26,47273.465"
"25,97,2012-11-02,3561.3489"
"25,97,2012-11-09,3635.7336"
"25,97,2012-11-16,3220.9414"
"25,97,2012-11-23,4132.734"
"25,97,2012-11-30,3431.066"
"25,97,2012-12-07,3379.2903"
"25,97,2012-12-14,3840.483"
"25,97,2012-12-21,7095.802"
"25,97,2012-12-28,2763.7942"
"25,97,2013-01-04,3200.542"
"25,97,2013-01-11,3113.7698"
"25,97,2013-01-18,2876.4873"
"25,97,2013-01-25,2848.2131"
"25,97,2013-02-01,3784.1355"
"25,97,2013-02-08,3455.6956"
"25,97,2013-02-15,3590.3396"
"25,97,2013-02-22,3307.3237"
"25,97,2013-03-01,3197.278"
"25,97,2013-03-08,3564.6814"
"25,97,2013-03-15,3766.3118"
"25,97,2013-03-22,3238.7073"
"25,97,2013-03-29,3492.003"
"25,97,2013-04-05,3596.42"
"25,97,2013-04-12,3378.1467"
"25,97,2013-04-19,3378.1467"
"25,97,2013-04-26,3483.9216"
"25,97,2013-05-03,4332.5405"
"25,97,2013-05-10,4733.6772"
"25,97,2013-05-17,4029.3804"
"25,97,2013-05-24,4495.0376"
"25,97,2013-05-31,4495.0376"
"25,97,2013-06-07,4717.4937"
"25,97,2013-06-14,4914.9263"
"25,97,2013-06-21,4582.3057"
"25,97,2013-06-28,4456.1396"
"25,97,2013-07-05,4755.3403"
"25,97,2013-07-12,4446.163"
"25,97,2013-07-19,4345.8145"
"25,97,2013-07-26,4381.8594"
"25,98,2012-11-02,1174.7826"
"25,98,2012-11-09,1061.8546"
"25,98,2012-11-16,834.3749"
"25,98,2012-11-23,1715.8507"
"25,98,2012-11-30,1014.18274"
"25,98,2012-12-07,805.41113"
"25,98,2012-12-14,1495.3029"
"25,98,2012-12-21,4750.621"
"25,98,2012-12-28,526.7839"
"25,98,2013-01-04,783.6594"
"25,98,2013-01-11,727.20404"
"25,98,2013-01-18,459.60468"
"25,98,2013-01-25,369.13904"
"25,98,2013-02-01,1210.2568"
"25,98,2013-02-08,972.31976"
"25,98,2013-02-15,1203.7739"
"25,98,2013-02-22,646.1614"
"25,98,2013-03-01,748.52075"
"25,98,2013-03-08,1087.6124"
"25,98,2013-03-15,1289.2426"
"25,98,2013-03-22,852.1411"
"25,98,2013-03-29,1105.4368"
"25,98,2013-04-05,1209.8545"
"25,98,2013-04-12,991.5802"
"25,98,2013-04-19,991.5802"
"25,98,2013-04-26,1067.0383"
"25,98,2013-05-03,2251.2395"
"25,98,2013-05-10,2595.6538"
"25,98,2013-05-17,1948.0787"
"25,98,2013-05-24,2326.6973"
"25,98,2013-05-31,2326.6973"
"25,98,2013-06-07,2358.0718"
"25,98,2013-06-14,2555.504"
"25,98,2013-06-21,2192.5667"
"25,98,2013-06-28,2100.1948"
"25,98,2013-07-05,2222.8838"
"25,98,2013-07-12,2308.1396"
"25,98,2013-07-19,2177.4736"
"25,98,2013-07-26,2198.5752"
"25,99,2012-11-30,1014.18274"
"25,99,2012-12-21,4750.621"
"26,1,2012-11-02,26617.516"
"26,1,2012-11-09,18114.068"
"26,1,2012-11-16,18114.068"
"26,1,2012-11-23,18068.9"
"26,1,2012-11-30,19391.014"
"26,1,2012-12-07,28038.557"
"26,1,2012-12-14,38914.3"
"26,1,2012-12-21,48101.324"
"26,1,2012-12-28,17893.53"
"26,1,2013-01-04,13975.837"
"26,1,2013-01-11,14245.213"
"26,1,2013-01-18,14245.213"
"26,1,2013-01-25,14197.42"
"26,1,2013-02-01,18247.934"
"26,1,2013-02-08,24407.04"
"26,1,2013-02-15,23806.03"
"26,1,2013-02-22,16611.389"
"26,1,2013-03-01,17115.098"
"26,1,2013-03-08,16789.205"
"26,1,2013-03-15,17047.156"
"26,1,2013-03-22,18686.162"
"26,1,2013-03-29,27054.416"
"26,1,2013-04-05,28209.2"
"26,1,2013-04-12,25385.562"
"26,1,2013-04-19,25865.217"
"26,1,2013-04-26,20617.229"
"26,1,2013-05-03,16785.006"
"26,1,2013-05-10,16978.83"
"26,1,2013-05-17,17194.248"
"26,1,2013-05-24,17026.928"
"26,1,2013-05-31,18682.697"
"26,1,2013-06-07,16663.355"
"26,1,2013-06-14,16820.152"
"26,1,2013-06-21,17023.68"
"26,1,2013-06-28,16907.258"
"26,1,2013-07-05,16833.715"
"26,1,2013-07-12,16831.75"
"26,1,2013-07-19,14994.616"
"26,1,2013-07-26,16628.223"
"26,2,2012-11-02,29656.385"
"26,2,2012-11-09,29574.62"
"26,2,2012-11-16,29574.62"
"26,2,2012-11-23,29895.146"
"26,2,2012-11-30,28576.912"
"26,2,2012-12-07,30073.19"
"26,2,2012-12-14,34902.42"
"26,2,2012-12-21,44089.445"
"26,2,2012-12-28,26381.248"
"26,2,2013-01-04,27156.979"
"26,2,2013-01-11,26507.352"
"26,2,2013-01-18,26507.352"
"26,2,2013-01-25,26459.559"
"26,2,2013-02-01,28821.174"
"26,2,2013-02-08,29035.129"
"26,2,2013-02-15,29476.537"
"26,2,2013-02-22,28313.604"
"26,2,2013-03-01,28266.152"
"26,2,2013-03-08,28491.42"
"26,2,2013-03-15,28266.152"
"26,2,2013-03-22,28409.406"
"26,2,2013-03-29,29330.035"
"26,2,2013-04-05,29773.068"
"26,2,2013-04-12,29198.426"
"26,2,2013-04-19,29678.08"
"26,2,2013-04-26,29198.426"
"26,2,2013-05-03,37681.004"
"26,2,2013-05-10,38003.137"
"26,2,2013-05-17,38090.242"
"26,2,2013-05-24,38051.23"
"26,2,2013-05-31,39707.0"
"26,2,2013-06-07,38735.793"
"26,2,2013-06-14,38305.02"
"26,2,2013-06-21,38508.547"
"26,2,2013-06-28,38392.125"
"26,2,2013-07-05,38395.586"
"26,2,2013-07-12,38838.56"
"26,2,2013-07-19,39758.43"
"26,2,2013-07-26,38558.027"
"26,3,2012-11-02,7231.9707"
"26,3,2012-11-09,7150.2036"
"26,3,2012-11-16,7150.2036"
"26,3,2012-11-23,9138.887"
"26,3,2012-11-30,9658.779"
"26,3,2012-12-07,11138.426"
"26,3,2012-12-14,10231.989"
"26,3,2012-12-21,17319.201"
"26,3,2012-12-28,6916.3906"
"26,3,2013-01-04,7976.356"
"26,3,2013-01-11,7326.7275"
"26,3,2013-01-18,7326.7275"
"26,3,2013-01-25,7135.5156"
"26,3,2013-02-01,7348.8325"
"26,3,2013-02-08,7747.9536"
"26,3,2013-02-15,7339.858"
"26,3,2013-02-22,7093.878"
"26,3,2013-03-01,7046.429"
"26,3,2013-03-08,7271.695"
"26,3,2013-03-15,6510.5283"
"26,3,2013-03-22,6653.7817"
"26,3,2013-03-29,6716.7417"
"26,3,2013-04-05,7159.775"
"26,3,2013-04-12,6808.657"
"26,3,2013-04-19,7288.31"
"26,3,2013-04-26,6808.657"
"26,3,2013-05-03,7214.5415"
"26,3,2013-05-10,7313.155"
"26,3,2013-05-17,7400.26"
"26,3,2013-05-24,7584.7734"
"26,3,2013-05-31,9545.504"
"26,3,2013-06-07,6717.62"
"26,3,2013-06-14,6510.3726"
"26,3,2013-06-21,6490.3755"
"26,3,2013-06-28,6247.519"
"26,3,2013-07-05,6173.976"
"26,3,2013-07-12,10175.633"
"26,3,2013-07-19,15162.546"
"26,3,2013-07-26,13151.23"
"26,4,2012-11-02,20444.195"
"26,4,2012-11-09,19956.223"
"26,4,2012-11-16,19956.223"
"26,4,2012-11-23,27008.254"
"26,4,2012-11-30,25352.516"
"26,4,2012-12-07,26082.215"
"26,4,2012-12-14,24605.75"
"26,4,2012-12-21,30874.414"
"26,4,2012-12-28,22551.508"
"26,4,2013-01-04,20131.438"
"26,4,2013-01-11,19919.64"
"26,4,2013-01-18,19523.223"
"26,4,2013-01-25,19475.43"
"26,4,2013-02-01,20767.49"
"26,4,2013-02-08,21534.523"
"26,4,2013-02-15,20868.7"
"26,4,2013-02-22,20622.719"
"26,4,2013-03-01,20575.271"
"26,4,2013-03-08,20800.535"
"26,4,2013-03-15,20575.271"
"26,4,2013-03-22,20718.521"
"26,4,2013-03-29,20369.348"
"26,4,2013-04-05,20812.38"
"26,4,2013-04-12,20461.264"
"26,4,2013-04-19,20940.918"
"26,4,2013-04-26,20461.264"
"26,4,2013-05-03,20129.908"
"26,4,2013-05-10,20228.52"
"26,4,2013-05-17,20315.625"
"26,4,2013-05-24,20500.139"
"26,4,2013-05-31,22460.87"
"26,4,2013-06-07,20942.27"
"26,4,2013-06-14,20735.02"
"26,4,2013-06-21,20715.021"
"26,4,2013-06-28,20822.125"
"26,4,2013-07-05,21256.371"
"26,4,2013-07-12,20986.943"
"26,4,2013-07-19,20897.648"
"26,4,2013-07-26,21006.941"
"26,5,2012-11-02,16863.328"
"26,5,2012-11-09,18718.977"
"26,5,2012-11-16,18718.977"
"26,5,2012-11-23,75192.836"
"26,5,2012-11-30,35311.785"
"26,5,2012-12-07,31931.975"
"26,5,2012-12-14,39396.027"
"26,5,2012-12-21,55576.914"
"26,5,2012-12-28,25603.365"
"26,5,2013-01-04,14246.462"
"26,5,2013-01-11,13793.602"
"26,5,2013-01-18,13793.602"
"26,5,2013-01-25,13745.809"
"26,5,2013-02-01,16782.383"
"26,5,2013-02-08,16905.252"
"26,5,2013-02-15,16912.709"
"26,5,2013-02-22,16448.771"
"26,5,2013-03-01,16506.922"
"26,5,2013-03-08,16427.414"
"26,5,2013-03-15,16506.922"
"26,5,2013-03-22,16345.403"
"26,5,2013-03-29,16330.112"
"26,5,2013-04-05,16468.373"
"26,5,2013-04-12,15775.475"
"26,5,2013-04-19,16255.127"
"26,5,2013-04-26,14928.238"
"26,5,2013-05-03,14763.058"
"26,5,2013-05-10,14052.604"
"26,5,2013-05-17,14639.635"
"26,5,2013-05-24,14633.363"
"26,5,2013-05-31,16594.092"
"26,5,2013-06-07,13805.26"
"26,5,2013-06-14,14498.154"
"26,5,2013-06-21,13683.616"
"26,5,2013-06-28,14099.858"
"26,5,2013-07-05,14046.799"
"26,5,2013-07-12,12858.109"
"26,5,2013-07-19,13077.955"
"26,5,2013-07-26,13187.247"
"26,6,2012-11-02,4226.2773"
